"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"32",1380,"-","CMAunp","CMAunp/00","Hm",NA,"Hm",2,"inputed",NA
"33",1381,"+","CMAunp","CMAunp/00","Hw",1,"Hw",5,"HAK/SCS",FALSE
"34",1381,"-","CMAunp","CMAunp/00","Hw",NA,"Hw",1,"inputed",NA
"35",1382,"+","CMAunp","CMAunp/00","Pa",3,"Pa",5,"HAK/SCS",FALSE
"36",1382,"-","CMAunp","CMAunp/00","Pa",NA,"Pa",3,"inputed",NA
"37",1383,"-","CMAunp","CMAunp/00","X",NA,"X",NA,NA,FALSE
"38",1384,"-","CMAwh","CMAwh/00","X",NA,"X",NA,NA,FALSE
"39",2060,"+","CWHdm2","CWHdm2/101","Ba",2,"Ba",5,"HAK/SCS",FALSE
"40",2060,"-","CWHdm2","CWHdm2/101","Ba",NA,"Ba",2,"inputed",NA
"41",2072,"-","CWHdm2","CWHdm2/101","Tw",NA,"Tw",4,"inputed",NA
"42",2073,"-","CWHdm2","CWHdm2/102","Cw",NA,"Cw",3,"inputed",NA
"43",2079,"-","CWHdm2","CWHdm2/103","Cw",NA,"Cw",3,"inputed",NA
"44",2087,"+","CWHdm2","CWHdm2/104","Ba",3,"Ba",5,"HAK/SCS",FALSE
"45",2087,"-","CWHdm2","CWHdm2/104","Ba",NA,"Ba",3,"inputed",NA
"46",2120,"-","CWHdm2","CWHdm2/110","Ss",NA,"Ss",2,"inputed",NA
"47",2123,"+","CWHdm2","CWHdm2/111","Ba",2,"Ba",5,"HAK/SCS",FALSE
"48",2123,"-","CWHdm2","CWHdm2/111","Ba",NA,"Ba",2,"inputed",NA
"49",2133,"-","CWHdm2","CWHdm2/111","Ss",NA,"Ss",3,"inputed",NA
"50",2146,"+","CWHdm2","CWHdm2/112.1","Ba",3,"Ba",5,"HAK/SCS",FALSE
"51",2146,"-","CWHdm2","CWHdm2/112.1","Ba",NA,"Ba",3,"inputed",NA
"52",2156,"-","CWHdm2","CWHdm2/112.1","Ss",NA,"Ss",3,"inputed",NA
"53",2167,"-","CWHdm2","CWHdm2/112.2","Ss",NA,"Ss",1,"inputed",NA
"54",2226,"+","CWHdm3","CWHdm3/101","Ba",2,"Ba",5,"HAK/SCS",FALSE
"55",2226,"-","CWHdm3","CWHdm3/101","Ba",NA,"Ba",2,"inputed",NA
"56",2263,"+","CWHdm3","CWHdm3/104","Ba",2,"Ba",5,"HAK/SCS",FALSE
"57",2263,"-","CWHdm3","CWHdm3/104","Ba",NA,"Ba",2,"inputed",NA
"58",2278,"+","CWHdm3","CWHdm3/110","Ba",3,"Ba",5,"HAK/SCS",FALSE
"59",2278,"-","CWHdm3","CWHdm3/110","Ba",NA,"Ba",3,"inputed",NA
"60",2290,"-","CWHdm3","CWHdm3/110","Ss",NA,"Ss",3,"inputed",NA
"61",2301,"+","CWHdm3","CWHdm3/112","Ba",2,"Ba",5,"HAK/SCS",FALSE
"62",2301,"-","CWHdm3","CWHdm3/112","Ba",NA,"Ba",2,"inputed",NA
"63",2529,"+","CWHds1","CWHds1/101","Ba",2,"Ba",5,"HAK/SCS",FALSE
"64",2529,"-","CWHds1","CWHds1/101","Ba",NA,"Ba",2,"inputed",NA
"65",2531,"+","CWHds1","CWHds1/101","Bl",2,"Bl",5,"HAK/SCS",FALSE
"66",2531,"-","CWHds1","CWHds1/101","Bl",NA,"Bl",2,"inputed",NA
"67",2536,"-","CWHds1","CWHds1/101","Hm",NA,"Hm",3,"inputed",NA
"68",2540,"-","CWHds1","CWHds1/101","Mv",NA,"Mv",3,"inputed",NA
"69",2544,"-","CWHds1","CWHds1/101","Ss",NA,"Ss",3,"inputed",NA
"70",2546,"+","CWHds1","CWHds1/101","Yc",2,"Yc",5,"HAK/SCS",FALSE
"71",2546,"-","CWHds1","CWHds1/101","Yc",NA,"Yc",2,"inputed",NA
"72",2548,"+","CWHds1","CWHds1/101a","Ba",2,"Ba",5,"HAK/SCS",FALSE
"73",2548,"-","CWHds1","CWHds1/101a","Ba",NA,"Ba",2,"inputed",NA
"74",2550,"+","CWHds1","CWHds1/101a","Bl",2,"Bl",5,"HAK/SCS",FALSE
"75",2550,"-","CWHds1","CWHds1/101a","Bl",NA,"Bl",2,"inputed",NA
"76",2555,"-","CWHds1","CWHds1/101a","Hm",NA,"Hm",3,"inputed",NA
"77",2559,"-","CWHds1","CWHds1/101a","Mv",NA,"Mv",3,"inputed",NA
"78",2563,"-","CWHds1","CWHds1/101a","Ss",NA,"Ss",3,"inputed",NA
"79",2565,"+","CWHds1","CWHds1/101a","Yc",2,"Yc",5,"HAK/SCS",FALSE
"80",2565,"-","CWHds1","CWHds1/101a","Yc",NA,"Yc",2,"inputed",NA
"81",2576,"-","CWHds1","CWHds1/101b","Tw",NA,"Tw",3,"inputed",NA
"82",2600,"-","CWHds1","CWHds1/104","Mv",NA,"Mv",1,"inputed",NA
"83",2603,"-","CWHds1","CWHds1/104","Tw",NA,"Tw",3,"inputed",NA
"84",2614,"-","CWHds1","CWHds1/110","Mv",NA,"Mv",2,"inputed",NA
"85",2620,"-","CWHds1","CWHds1/110","Tw",NA,"Tw",3,"inputed",NA
"86",2670,"+","CWHds2","CWHds2/101","Ba",2,"Ba",5,"HAK/SCS",FALSE
"87",2670,"-","CWHds2","CWHds2/101","Ba",NA,"Ba",2,"inputed",NA
"88",2861,"-","CWHmm1","CWHmm1/101","Yc",NA,"Yc",3,"inputed",NA
"89",2895,"-","CWHmm1","CWHmm1/103","Tw",NA,"Tw",4,"inputed",NA
"90",2896,"-","CWHmm1","CWHmm1/103","Yc",NA,"Yc",3,"inputed",NA
"91",2908,"-","CWHmm1","CWHmm1/110","Bg",NA,"Bg",3,"inputed",NA
"92",3076,"-","CWHms3","CWHms3/101","Bl",NA,"Bl",2,"inputed",NA
"93",3084,"-","CWHms3","CWHms3/101","Pw",NA,"Pw",3,"inputed",NA
"94",3095,"-","CWHms3","CWHms3/103","Bl",NA,"Bl",2,"inputed",NA
"95",3103,"-","CWHms3","CWHms3/103","Mv",NA,"Mv",4,"inputed",NA
"96",3108,"-","CWHms3","CWHms3/103","Yc",NA,"Yc",3,"inputed",NA
"97",3110,"-","CWHms3","CWHms3/104","Bl",NA,"Bl",4,"inputed",NA
"98",3113,"+","CWHms3","CWHms3/104","Hm",4,"Hm",5,"HAK/SCS",FALSE
"99",3113,"-","CWHms3","CWHms3/104","Hm",NA,"Hm",4,"inputed",NA
"100",3116,"-","CWHms3","CWHms3/104","Sx",NA,"Sx",4,"inputed",NA
"101",3117,"-","CWHms3","CWHms3/104","Tw",NA,"Tw",3,"inputed",NA
"102",3150,"+","CWHms3","CWHms3/112","Hm",3,"Hm",5,"HAK/SCS",FALSE
"103",3150,"-","CWHms3","CWHms3/112","Hm",NA,"Hm",3,"inputed",NA
"104",3207,"-","CWHms4","CWHms4/101","Mv",NA,"Mv",2,"inputed",NA
"105",3231,"-","CWHms4","CWHms4/103","Mv",NA,"Mv",4,"inputed",NA
"106",3237,"-","CWHms4","CWHms4/104","Ba",NA,"Ba",3,"inputed",NA
"107",3241,"-","CWHms4","CWHms4/104","Hm",NA,"Hm",3,"inputed",NA
"108",3243,"-","CWHms4","CWHms4/104","Mv",NA,"Mv",3,"inputed",NA
"109",3244,"-","CWHms4","CWHms4/104","Plc",NA,"Pl",2,"inputed",NA
"110",3247,"-","CWHms4","CWHms4/105","Bl",NA,"Bl",3,"inputed",NA
"111",3252,"-","CWHms4","CWHms4/105","Yc",NA,"Yc",2,"inputed",NA
"112",3265,"-","CWHms4","CWHms4/110","Mv",NA,"Mv",2,"inputed",NA
"113",3269,"-","CWHms4","CWHms4/110","Tw",NA,"Tw",3,"inputed",NA
"114",3288,"-","CWHms4","CWHms4/112","Hm",NA,"Hm",2,"inputed",NA
"115",3323,"-","CWHms5","CWHms5/101","Mv",NA,"Mv",1,"inputed",NA
"116",3338,"-","CWHms5","CWHms5/101.1","Mv",NA,"Mv",3,"inputed",NA
"117",3348,"-","CWHms5","CWHms5/101.2","Mv",NA,"Mv",1,"inputed",NA
"118",3349,"-","CWHms5","CWHms5/101.2","Plc",NA,"Pl",3,"inputed",NA
"119",3351,"-","CWHms5","CWHms5/101.2","Ss",NA,"Ss",3,"inputed",NA
"120",3353,"+","CWHms5","CWHms5/101.2","Yc",2,"Yc",5,"HAK/SCS",FALSE
"121",3353,"-","CWHms5","CWHms5/101.2","Yc",NA,"Yc",2,"inputed",NA
"122",3358,"-","CWHms5","CWHms5/102","Sx",NA,"Sx",4,"inputed",NA
"123",3373,"+","CWHms5","CWHms5/103","Yc",3,"Yc",5,"HAK/SCS",FALSE
"124",3373,"-","CWHms5","CWHms5/103","Yc",NA,"Yc",3,"inputed",NA
"125",3376,"-","CWHms5","CWHms5/103.1","Bg",NA,"Bg",2,"inputed",NA
"126",3382,"-","CWHms5","CWHms5/103.1","Hm",NA,"Hm",2,"inputed",NA
"127",3386,"-","CWHms5","CWHms5/103.1","Mv",NA,"Mv",2,"inputed",NA
"128",3391,"-","CWHms5","CWHms5/103.1","Tw",NA,"Tw",3,"inputed",NA
"129",3392,"+","CWHms5","CWHms5/103.1","Yc",3,"Yc",5,"HAK/SCS",FALSE
"130",3392,"-","CWHms5","CWHms5/103.1","Yc",NA,"Yc",3,"inputed",NA
"131",3394,"+","CWHms5","CWHms5/103.2","Bg",3,"Bg",5,"HAK/SCS",FALSE
"132",3394,"-","CWHms5","CWHms5/103.2","Bg",NA,"Bg",3,"inputed",NA
"133",3399,"-","CWHms5","CWHms5/103.2","Mv",NA,"Mv",3,"inputed",NA
"134",3403,"+","CWHms5","CWHms5/103.2","Yc",3,"Yc",5,"HAK/SCS",FALSE
"135",3403,"-","CWHms5","CWHms5/103.2","Yc",NA,"Yc",3,"inputed",NA
"136",3407,"-","CWHms5","CWHms5/110","Bl",NA,"Bl",2,"inputed",NA
"137",3416,"-","CWHms5","CWHms5/110","Mv",NA,"Mv",3,"inputed",NA
"138",3437,"-","CWHms5","CWHms5/112","Hm",NA,"Hm",3,"inputed",NA
"139",3595,"-","CWHvh1","CWHvh1/101","Tw",NA,"Tw",3,"inputed",NA
"140",3601,"-","CWHvh1","CWHvh1/102","Tw",NA,"Tw",4,"inputed",NA
"141",3606,"-","CWHvh1","CWHvh1/103","Fdc",NA,"Fd",3,"inputed",NA
"142",3611,"-","CWHvh1","CWHvh1/103","Tw",NA,"Tw",3,"inputed",NA
"143",3646,"-","CWHvh1","CWHvh1/112","Tw",NA,"Tw",3,"inputed",NA
"144",3689,"-","CWHvh1","CWHvh1/Ws54","Tw",NA,"Tw",4,"inputed",NA
"145",3697,"-","CWHvh1","CWHvh1/Ws56","Tw",NA,"Tw",4,"inputed",NA
"146",3715,"-","CWHvh2","CWHvh2/101","Tw",NA,"Tw",3,"inputed",NA
"147",3719,"-","CWHvh2","CWHvh2/102","Hm",NA,"Hm",3,"inputed",NA
"148",3726,"-","CWHvh2","CWHvh2/103","Hm",NA,"Hm",2,"inputed",NA
"149",3734,"-","CWHvh2","CWHvh2/104","Hm",NA,"Hm",2,"inputed",NA
"150",3741,"-","CWHvh2","CWHvh2/105","Hm",NA,"Hm",2,"inputed",NA
"151",3748,"-","CWHvh2","CWHvh2/110","Hm",NA,"Hm",2,"inputed",NA
"152",3751,"-","CWHvh2","CWHvh2/110","Tw",NA,"Tw",4,"inputed",NA
"153",3762,"-","CWHvh2","CWHvh2/112","Hm",NA,"Hm",3,"inputed",NA
"154",3765,"-","CWHvh2","CWHvh2/112","Yc",NA,"Yc",1,"inputed",NA
"155",3766,"-","CWHvh2","CWHvh2/113","Ba",NA,"Ba",3,"inputed",NA
"156",3772,"-","CWHvh2","CWHvh2/113","Tw",NA,"Tw",4,"inputed",NA
"157",3799,"-","CWHvh2","CWHvh2/Wb53","Hm",NA,"Hm",3,"inputed",NA
"158",3830,"-","CWHvh3","CWHvh3/101","Ba",NA,"Ba",2,"inputed",NA
"159",3844,"-","CWHvh3","CWHvh3/101a","Tw",NA,"Tw",3,"inputed",NA
"160",3872,"-","CWHvh3","CWHvh3/103.1","Hw",NA,"Hw",1,"inputed",NA
"161",3873,"-","CWHvh3","CWHvh3/103.1","Ss",NA,"Ss",2,"inputed",NA
"162",3875,"-","CWHvh3","CWHvh3/103.2","Dr",NA,"Dr",3,"inputed",NA
"163",3876,"-","CWHvh3","CWHvh3/103.2","Ss",NA,"Ss",1,"inputed",NA
"164",3880,"-","CWHvh3","CWHvh3/105","Ba",NA,"Ba",2,"inputed",NA
"165",3883,"-","CWHvh3","CWHvh3/105","Hm",NA,"Hm",3,"inputed",NA
"166",3904,"-","CWHvh3","CWHvh3/106","Hm",NA,"Hm",2,"inputed",NA
"167",3923,"-","CWHvh3","CWHvh3/110","Ba",NA,"Ba",1,"inputed",NA
"168",3926,"-","CWHvh3","CWHvh3/110","Hm",NA,"Hm",2,"inputed",NA
"169",3951,"-","CWHvh3","CWHvh3/112","Hm",NA,"Hm",3,"inputed",NA
"170",3954,"-","CWHvh3","CWHvh3/112","Yc",NA,"Yc",1,"inputed",NA
"171",3958,"-","CWHvh3","CWHvh3/114","Ba",NA,"Ba",2,"inputed",NA
"172",3966,"-","CWHvh3","CWHvh3/115","Hm",NA,"Hm",3,"inputed",NA
"173",3969,"-","CWHvh3","CWHvh3/115","Tw",NA,"Tw",3,"inputed",NA
"174",3977,"-","CWHvh3","CWHvh3/117","Hm",NA,"Hm",2,"inputed",NA
"175",3995,"-","CWHvh3","CWHvh3/Wb53","Hm",NA,"Hm",3,"inputed",NA
"176",3996,"-","CWHvh3","CWHvh3/Wb53","Hw",NA,"Hw",3,"inputed",NA
"177",4052,"-","CWHvm1","CWHvm1/101","Hm",NA,"Hm",2,"inputed",NA
"178",4055,"-","CWHvm1","CWHvm1/101","Mv",NA,"Mv",3,"inputed",NA
"179",4057,"-","CWHvm1","CWHvm1/101","Pw",NA,"Pw",3,"inputed",NA
"180",4059,"-","CWHvm1","CWHvm1/101","Yc",NA,"Yc",2,"inputed",NA
"181",4060,"-","CWHvm1","CWHvm1/102","Ba",NA,"Ba",3,"inputed",NA
"182",4063,"-","CWHvm1","CWHvm1/102","Hm",NA,"Hm",3,"inputed",NA
"183",4066,"-","CWHvm1","CWHvm1/102","Pw",NA,"Pw",3,"inputed",NA
"184",4073,"-","CWHvm1","CWHvm1/103","Hm",NA,"Hm",2,"inputed",NA
"185",4077,"-","CWHvm1","CWHvm1/103","Tw",NA,"Tw",3,"inputed",NA
"186",4078,"-","CWHvm1","CWHvm1/103","Yc",NA,"Yc",2,"inputed",NA
"187",4087,"-","CWHvm1","CWHvm1/104","Pw",NA,"Pw",3,"inputed",NA
"188",4093,"-","CWHvm1","CWHvm1/105","Hm",NA,"Hm",2,"inputed",NA
"189",4098,"-","CWHvm1","CWHvm1/105","Yc",NA,"Yc",2,"inputed",NA
"190",4103,"-","CWHvm1","CWHvm1/110","Ep",NA,"Ep",2,"inputed",NA
"191",4105,"-","CWHvm1","CWHvm1/110","Hm",NA,"Hm",2,"inputed",NA
"192",4108,"-","CWHvm1","CWHvm1/110","Mv",NA,"Mv",3,"inputed",NA
"193",4111,"-","CWHvm1","CWHvm1/110","Tw",NA,"Tw",3,"inputed",NA
"194",4116,"-","CWHvm1","CWHvm1/111","Hm",NA,"Hm",2,"inputed",NA
"195",4119,"-","CWHvm1","CWHvm1/111","Pw",NA,"Pw",3,"inputed",NA
"196",4126,"-","CWHvm1","CWHvm1/111.1","Hm",NA,"Hm",2,"inputed",NA
"197",4135,"-","CWHvm1","CWHvm1/111.2","Hm",NA,"Hm",2,"inputed",NA
"198",4138,"-","CWHvm1","CWHvm1/111.2","Pw",NA,"Pw",3,"inputed",NA
"199",4146,"-","CWHvm1","CWHvm1/112","Hm",NA,"Hm",3,"inputed",NA
"200",4155,"-","CWHvm1","CWHvm1/112.1","Hm",NA,"Hm",2,"inputed",NA
"201",4163,"-","CWHvm1","CWHvm1/112.2","Fdc",NA,"Fd",3,"inputed",NA
"202",4164,"-","CWHvm1","CWHvm1/112.2","Hm",NA,"Hm",3,"inputed",NA
"203",4168,"-","CWHvm1","CWHvm1/113","Ba",NA,"Ba",3,"inputed",NA
"204",4172,"-","CWHvm1","CWHvm1/113","Pw",NA,"Pw",3,"inputed",NA
"205",4173,"-","CWHvm1","CWHvm1/113","Tw",NA,"Tw",4,"inputed",NA
"206",4179,"-","CWHvm1","CWHvm1/114","Hm",NA,"Hm",2,"inputed",NA
"207",4183,"-","CWHvm1","CWHvm1/114","Yc",NA,"Yc",2,"inputed",NA
"208",4188,"-","CWHvm1","CWHvm1/Fl51","Cw",NA,"Cw",2,"inputed",NA
"209",4190,"+","CWHvm1","CWHvm1/Fl51","Hm",2,"Hm",5,"HAK/SCS",FALSE
"210",4190,"-","CWHvm1","CWHvm1/Fl51","Hm",NA,"Hm",2,"inputed",NA
"211",4191,"-","CWHvm1","CWHvm1/Fl51","Hw",NA,"Hw",1,"inputed",NA
"212",4193,"-","CWHvm1","CWHvm1/Fl51","Plc",NA,"Pl",2,"inputed",NA
"213",4194,"-","CWHvm1","CWHvm1/Fl51","Tw",NA,"Tw",3,"inputed",NA
"214",4195,"-","CWHvm1","CWHvm1/Fl51","Yc",NA,"Yc",1,"inputed",NA
"215",4210,"-","CWHvm1","CWHvm1/Wb51","Ba",NA,"Ba",2,"inputed",NA
"216",4216,"-","CWHvm1","CWHvm1/Wb55","Ba",NA,"Ba",2,"inputed",NA
"217",4233,"-","CWHvm1","CWHvm1/Ws54","Yc",NA,"Yc",2,"inputed",NA
"218",4243,"-","CWHvm1","CWHvm1/Ws56","Yc",NA,"Yc",2,"inputed",NA
"219",4253,"-","CWHvm2","CWHvm2/101","Bl",NA,"Bl",3,"inputed",NA
"220",4259,"-","CWHvm2","CWHvm2/101","Tw",NA,"Tw",3,"inputed",NA
"221",4261,"-","CWHvm2","CWHvm2/102","Ba",NA,"Ba",3,"inputed",NA
"222",4267,"-","CWHvm2","CWHvm2/102","Pw",NA,"Pw",3,"inputed",NA
"223",4292,"-","CWHvm2","CWHvm2/105","Tw",NA,"Tw",3,"inputed",NA
"224",4295,"-","CWHvm2","CWHvm2/110","Bl",NA,"Bl",1,"inputed",NA
"225",4297,"-","CWHvm2","CWHvm2/110","Dr",NA,"Dr",4,"inputed",NA
"226",4316,"-","CWHvm2","CWHvm2/111.1","Pw",NA,"Pw",2,"inputed",NA
"227",4318,"-","CWHvm2","CWHvm2/111.1","Tw",NA,"Tw",3,"inputed",NA
"228",4329,"-","CWHvm2","CWHvm2/112","Dr",NA,"Dr",2,"inputed",NA
"229",4341,"-","CWHvm2","CWHvm2/112.1","Tw",NA,"Tw",4,"inputed",NA
"230",4345,"-","CWHvm2","CWHvm2/112.2","Dr",NA,"Dr",2,"inputed",NA
"231",4367,"-","CWHvm2","CWHvm2/115","Ss",NA,"Ss",1,"inputed",NA
"232",4392,"-","CWHvm3","CWHvm3/101","Hm",NA,"Hm",2,"inputed",NA
"233",4396,"-","CWHvm3","CWHvm3/101","Pw",NA,"Pw",3,"inputed",NA
"234",4398,"-","CWHvm3","CWHvm3/101","Yc",NA,"Yc",2,"inputed",NA
"235",4401,"-","CWHvm3","CWHvm3/102","Hm",NA,"Hm",3,"inputed",NA
"236",4410,"-","CWHvm3","CWHvm3/103","Hm",NA,"Hm",2,"inputed",NA
"237",4414,"-","CWHvm3","CWHvm3/103","Yc",NA,"Yc",2,"inputed",NA
"238",4420,"-","CWHvm3","CWHvm3/104","Hm",NA,"Hm",2,"inputed",NA
"239",4425,"-","CWHvm3","CWHvm3/104","Yc",NA,"Yc",2,"inputed",NA
"240",4430,"-","CWHvm3","CWHvm3/110","Ep",NA,"Ep",2,"inputed",NA
"241",4432,"-","CWHvm3","CWHvm3/110","Hm",NA,"Hm",2,"inputed",NA
"242",4437,"-","CWHvm3","CWHvm3/110","Tw",NA,"Tw",4,"inputed",NA
"243",4442,"-","CWHvm3","CWHvm3/111","Hm",NA,"Hm",2,"inputed",NA
"244",4445,"-","CWHvm3","CWHvm3/111","Pw",NA,"Pw",3,"inputed",NA
"245",4452,"-","CWHvm3","CWHvm3/111.1","Hm",NA,"Hm",2,"inputed",NA
"246",4461,"-","CWHvm3","CWHvm3/111.2","Hm",NA,"Hm",2,"inputed",NA
"247",4464,"-","CWHvm3","CWHvm3/111.2","Pw",NA,"Pw",3,"inputed",NA
"248",4472,"-","CWHvm3","CWHvm3/112","Hm",NA,"Hm",3,"inputed",NA
"249",4481,"-","CWHvm3","CWHvm3/112.1","Hm",NA,"Hm",2,"inputed",NA
"250",4489,"-","CWHvm3","CWHvm3/112.2","Hm",NA,"Hm",3,"inputed",NA
"251",4492,"-","CWHvm3","CWHvm3/113","Ba",NA,"Ba",3,"inputed",NA
"252",4498,"-","CWHvm3","CWHvm3/113","Tw",NA,"Tw",3,"inputed",NA
"253",4504,"-","CWHvm3","CWHvm3/114","Hm",NA,"Hm",2,"inputed",NA
"254",4508,"-","CWHvm3","CWHvm3/114","Yc",NA,"Yc",2,"inputed",NA
"255",4513,"-","CWHvm3","CWHvm3/Fl51","Cw",NA,"Cw",2,"inputed",NA
"256",4515,"+","CWHvm3","CWHvm3/Fl51","Hm",2,"Hm",5,"HAK/SCS",FALSE
"257",4515,"-","CWHvm3","CWHvm3/Fl51","Hm",NA,"Hm",2,"inputed",NA
"258",4516,"-","CWHvm3","CWHvm3/Fl51","Hw",NA,"Hw",1,"inputed",NA
"259",4518,"-","CWHvm3","CWHvm3/Fl51","Plc",NA,"Pl",2,"inputed",NA
"260",4519,"-","CWHvm3","CWHvm3/Fl51","Tw",NA,"Tw",3,"inputed",NA
"261",4520,"-","CWHvm3","CWHvm3/Fl51","Yc",NA,"Yc",1,"inputed",NA
"262",4528,"-","CWHvm3","CWHvm3/Wb51","Ba",NA,"Ba",2,"inputed",NA
"263",4534,"-","CWHvm3","CWHvm3/Wb53","Ba",NA,"Ba",2,"inputed",NA
"264",4551,"-","CWHvm3","CWHvm3/Ws54","Yc",NA,"Yc",2,"inputed",NA
"265",4552,"-","CWHvm3","CWHvm3/Ws56","Ba",NA,"Ba",2,"inputed",NA
"266",4558,"-","CWHvm3","CWHvm3/Ws56","Yc",NA,"Yc",2,"inputed",NA
"267",4574,"-","CWHvm4","CWHvm4/102","Ba",NA,"Ba",3,"inputed",NA
"268",4604,"-","CWHvm4","CWHvm4/111","Plc",NA,"Pl",3,"inputed",NA
"269",4605,"-","CWHvm4","CWHvm4/111","Pw",NA,"Pw",2,"inputed",NA
"270",4610,"+","CWHvm4","CWHvm4/112","Dr",2,"Dr",5,"HAK/SCS",FALSE
"271",4610,"-","CWHvm4","CWHvm4/112","Dr",NA,"Dr",2,"inputed",NA
"272",4621,"-","CWHvm4","CWHvm4/113","Pw",NA,"Pw",3,"inputed",NA
"273",4622,"-","CWHvm4","CWHvm4/113","Tw",NA,"Tw",4,"inputed",NA
"274",4740,"+","CWHwh1","CWHwh1/101","Cw",NA,"Cw",1,"HAK/SCS",FALSE
"275",4741,"+","CWHwh1","CWHwh1/101","Dr",2,"Dr",2,"HAK/SCS",FALSE
"276",4741,"-","CWHwh1","CWHwh1/101","Dr",2,"Dr",2,NA,FALSE
"277",4742,"+","CWHwh1","CWHwh1/101","Hw",1,"Hw",1,"HAK/SCS",FALSE
"278",4742,"-","CWHwh1","CWHwh1/101","Hw",1,"Hw",1,NA,FALSE
"279",4743,"+","CWHwh1","CWHwh1/101","Plc",3,"Pl",4,"HAK/SCS",FALSE
"280",4743,"-","CWHwh1","CWHwh1/101","Plc",NA,"Pl",3,"inputed",NA
"281",4744,"+","CWHwh1","CWHwh1/101","Ss",1,"Ss",1,"HAK/SCS",FALSE
"282",4744,"-","CWHwh1","CWHwh1/101","Ss",1,"Ss",1,NA,FALSE
"283",4745,"+","CWHwh1","CWHwh1/101","Tw",NA,"Tw",3,"HAK/SCS",FALSE
"284",4746,"+","CWHwh1","CWHwh1/101","Yc",3,"Yc",3,"HAK/SCS",FALSE
"285",4746,"-","CWHwh1","CWHwh1/101","Yc",NA,"Yc",3,"inputed",NA
"286",4747,"+","CWHwh1","CWHwh1/101a","Cw",NA,"Cw",1,"HAK/SCS",FALSE
"287",4748,"+","CWHwh1","CWHwh1/101a","Dr",2,"Dr",2,"HAK/SCS",FALSE
"288",4748,"-","CWHwh1","CWHwh1/101a","Dr",2,"Dr",2,NA,FALSE
"289",4749,"+","CWHwh1","CWHwh1/101a","Hm",2,"Hm",5,"HAK/SCS",FALSE
"290",4749,"-","CWHwh1","CWHwh1/101a","Hm",NA,"Hm",2,"inputed",NA
"291",4750,"+","CWHwh1","CWHwh1/101a","Hw",1,"Hw",1,"HAK/SCS",FALSE
"292",4750,"-","CWHwh1","CWHwh1/101a","Hw",1,"Hw",1,NA,FALSE
